id;time;xs;ys;zs;ac;kurt
105;66180048377140;-9.68;-0.22;0.03;1.57;0.00
106;66180068366154;-9.71;-0.37;-0.13;1.58;0.00
107;66180088446721;-9.70;-0.33;-0.13;1.58;0.00
108;66180108496769;-9.72;-0.03;-0.10;1.58;0.00
109;66180128546818;-9.65;-0.14;-0.02;1.57;0.00
110;66180148566349;-9.72;-0.27;-0.05;1.58;0.00
111;66180168616398;-9.70;-0.35;-0.14;1.59;0.00
112;66180188666447;-9.67;-0.15;-0.14;1.59;0.00
113;66180208685978;-9.68;-0.14;-0.08;1.58;0.00
114;66180228705510;-9.67;-0.19;-0.03;1.57;0.00
115;66180248755558;-9.67;-0.44;-0.04;1.57;0.00
116;66180268775090;-9.71;-0.44;0.14;1.56;0.00
117;66180288825138;-9.70;-0.29;0.65;1.50;0.00
118;66180328925236;-9.71;-0.45;-0.63;1.64;0.00
119;66180368994816;-9.70;1.13;-0.75;1.65;0.00
120;66180389014347;-9.69;-0.55;0.62;1.51;0.00
121;66180429053410;-9.71;-0.32;0.46;1.52;0.00
122;66180449072941;-9.73;0.20;-0.25;1.60;0.00
123;66180469122990;-10.02;0.16;-0.59;1.63;0.00
124;66180489173039;-9.70;0.19;-0.27;1.60;0.00
125;66180509192570;-9.56;-0.85;0.50;1.52;0.00
126;66180529242619;-9.67;-0.72;-0.38;1.61;0.00
127;66180549262150;-9.69;0.15;-0.62;1.63;0.00
128;66180569312199;-9.66;0.45;-0.81;1.65;0.00
129;66180589331730;-9.72;-0.95;-0.53;1.63;0.00
130;66180609320744;-9.71;0.12;-0.59;1.63;0.00
131;66180629340275;-9.64;-0.13;0.79;1.49;0.00
132;66180649390324;-9.65;0.10;0.32;1.54;0.00
133;66180669440373;-9.71;-0.21;0.20;1.55;0.00
134;66180689490422;-9.69;-0.43;-0.23;1.59;0.00
135;66180709509953;-9.63;-0.32;0.25;1.54;0.00
136;66180729529484;-9.68;-0.12;0.04;1.57;0.00
137;66180749549015;-9.70;-0.03;-0.13;1.58;0.00
138;66180769599064;-9.72;-0.06;-0.28;1.60;0.00
139;66180789618596;-9.70;-0.39;-0.27;1.60;0.00
140;66180809668644;-9.70;-0.31;-0.26;1.60;0.00
141;66180829688176;-9.64;0.10;-0.21;1.59;0.00
142;66180869727238;-9.73;-0.26;-0.14;1.59;0.00
143;66180889807804;-9.66;-0.19;-0.23;1.59;0.00
144;66180909857853;-9.75;0.04;-0.14;1.59;0.00
