id;time;xs;ys;zs;ac;kurt
106;63650135651304;-9.67;-0.29;0.21;1.55;0.00
107;63650155640318;-9.72;-0.11;0.08;1.56;0.00
108;63650175690366;-9.66;-0.16;0.02;1.57;0.00
109;63650195709898;-9.71;-0.15;0.01;1.57;0.00
110;63650215759946;-9.66;-0.11;0.06;1.56;0.00
111;63650235779478;-9.67;-0.21;0.07;1.56;0.00
112;63650255829527;-9.73;-0.12;-0.02;1.57;0.00
113;63650275818540;-9.69;-0.16;-0.03;1.57;0.00
114;63650295868589;-9.64;-0.17;-0.01;1.57;0.00
115;63650315918638;-9.77;-0.23;-0.21;1.59;0.00
116;63650335938169;-9.74;-0.06;-0.28;1.60;0.00
117;63650355957700;-9.69;-0.31;-0.27;1.60;0.00
118;63650375977232;-9.70;-0.19;-0.13;1.58;0.00
119;63650395996763;-9.69;-0.01;-0.02;1.57;0.00
120;63650416016294;-9.64;-0.09;0.08;1.56;0.00
121;63650436035825;-9.66;-0.27;0.14;1.56;0.00
122;63650456024839;-9.71;-0.16;0.19;1.55;0.00
123;63650476074888;-9.64;0.00;0.38;1.53;0.00
124;63650496094419;-9.68;-0.05;0.45;1.52;0.00
125;63650516144468;-9.72;0.05;0.49;1.52;0.00
126;63650536133482;-9.71;-0.08;0.47;1.52;0.00
127;63650556183530;-9.72;0.02;-0.28;1.60;0.00
128;63650576172544;-9.70;-0.55;0.02;1.57;0.00
129;63650596222593;-9.72;0.00;0.26;1.54;0.00
130;63650616242124;-9.71;0.11;0.34;1.54;0.00
131;63650636292173;-9.68;-0.27;0.30;1.54;0.00
132;63650656281187;-9.67;-0.41;-0.16;1.59;0.00
133;63650676331235;-9.68;0.11;0.35;1.53;0.00
134;63650696350767;-9.71;-0.02;0.09;1.56;0.00
135;63650716370298;-9.70;-0.22;0.01;1.57;0.00
136;63650736389829;-9.71;-0.37;0.02;1.57;0.00
137;63650756409360;-9.67;-0.02;0.11;1.56;0.00
138;63650776428892;-9.71;0.05;0.44;1.53;0.00
139;63650796448423;-9.66;-0.19;0.16;1.55;0.00
140;63650816498472;-9.65;-0.42;-0.02;1.57;0.00
141;63650836518003;-9.62;0.14;0.21;1.55;0.00
142;63650856537534;-9.64;0.12;0.07;1.56;0.00
143;63650876557066;-9.67;-0.06;-0.01;1.57;0.00
144;63650896576597;-9.69;-0.74;0.15;1.56;0.00
145;63650916626646;-9.64;-0.14;0.38;1.53;0.00
146;63650936646177;-9.65;0.08;0.17;1.55;0.00
147;63650956665708;-9.60;-0.29;0.07;1.56;0.00
148;63650976685239;-9.69;-0.24;0.16;1.55;0.00
149;63650996735288;-9.72;-0.01;-0.09;1.58;0.00
150;63651016754819;-9.71;0.10;-0.00;1.57;0.00
151;63651036743833;-9.64;-0.45;0.10;1.56;0.00
152;63651056824400;-9.68;-0.10;0.08;1.56;0.00
153;63651076874448;-9.68;0.01;0.14;1.56;0.00
154;63651096893980;-9.69;-0.14;0.44;1.53;0.00
155;63651116944028;-9.67;-0.20;0.17;1.55;0.00
156;63651136963560;-9.67;-0.13;0.14;1.56;0.00
157;63651156983091;-9.67;-0.17;0.23;1.55;0.00
158;63651197022153;-9.67;-0.10;0.17;1.55;0.00
159;63651217011167;-9.64;-0.12;0.23;1.55;0.00
160;63651237000181;-9.70;-0.13;0.49;1.52;0.00
161;63651257050230;-9.56;0.16;0.10;1.56;0.00
162;63651277069761;-9.67;-0.11;0.41;1.53;0.00
163;63651297119810;-9.63;-0.12;0.63;1.51;0.00
164;63651317169859;-9.62;-0.06;0.74;1.49;0.00
165;63651337189390;-9.63;-0.04;0.49;1.52;0.00
166;63651377320005;-9.71;-0.16;-0.05;1.58;0.00
167;63651397339536;-9.68;-0.18;-0.10;1.58;0.00
168;63651417389585;-9.61;-0.10;-2.97;1.87;0.00
169;63651437409116;-9.66;-0.26;-0.68;1.64;0.00
170;63651477478696;-9.68;0.05;0.36;1.53;0.00
171;63651497498228;-9.63;0.14;0.01;1.57;0.00
172;63651517517759;-9.75;-0.13;-1.07;1.68;0.00
173;63651537598325;-9.64;-0.58;0.39;1.53;0.00
174;63651557617857;-9.72;0.01;0.07;1.56;0.00
175;63651597687437;-9.65;-0.31;0.03;1.57;0.00
176;63651617706968;-9.68;-0.32;-0.33;1.60;0.00
177;63651637726499;-9.65;0.01;-0.05;1.58;0.00
178;63651657746030;-9.66;0.19;-0.57;1.63;0.00
179;63651677765562;-9.72;0.17;-0.31;1.60;0.00
180;63651697846128;-9.67;-0.68;0.13;1.56;0.00
181;63651717896177;-9.72;-0.43;0.03;1.57;0.00
182;63651737915708;-9.73;0.15;-0.08;1.58;0.00
183;63651757904722;-9.73;0.07;-0.16;1.59;0.00
184;63651778015806;-9.68;-0.38;-0.17;1.59;0.00
185;63651798035337;-9.68;-0.22;-0.33;1.60;0.00
186;63651818054868;-9.70;0.08;-0.17;1.59;0.00
187;63651838104917;-9.73;-0.07;-0.16;1.59;0.00
188;63651858124448;-9.73;-0.32;-0.14;1.59;0.00
189;63651878143980;-9.70;-0.22;-0.20;1.59;0.00
190;63651898132993;-9.69;-0.05;-0.11;1.58;0.00
191;63651918152525;-9.65;-0.10;-0.13;1.58;0.00
192;63651938202573;-9.67;-0.30;-0.10;1.58;0.00
193;63651958222105;-9.72;-0.40;-0.39;1.61;0.00
194;63651978272153;-9.71;0.35;-0.34;1.61;0.00
195;63651998291685;-9.70;-0.12;-0.46;1.62;0.00
196;63652018372251;-9.64;-0.21;-0.23;1.59;0.00
197;63652038391782;-9.74;-0.18;-0.14;1.59;0.00
198;63652058411314;-9.68;-0.09;0.43;1.53;0.00
199;63652078430845;-9.55;0.07;2.71;1.29;0.00
200;63652098450376;-9.71;-0.15;0.29;1.54;0.00
201;63652118469907;-9.66;-0.40;1.29;1.44;0.00
202;63652138519956;-9.66;-0.38;-0.23;1.59;0.00
203;63652158539487;-9.80;0.13;-0.68;1.64;0.00
204;63652178559019;-9.67;-0.42;0.69;1.50;0.00
205;63652198578550;-9.72;-0.12;0.34;1.54;0.00
206;63652218628599;-9.73;0.38;0.51;1.52;0.00
207;63652238648130;-9.69;-0.13;-0.04;1.57;0.00
208;63652258667661;-9.64;-0.87;-0.23;1.59;0.00
209;63652278687193;-9.67;-0.10;0.14;1.56;0.00
210;63652298706724;-9.68;0.37;-0.02;1.57;0.00
211;63652318756773;-9.65;-0.20;0.71;1.50;0.00
212;63652338776304;-9.67;-0.49;-0.04;1.57;0.00
213;63652358795835;-9.72;-0.16;-0.02;1.57;0.00
214;63652378784849;-9.64;0.13;0.09;1.56;0.00
215;63652398834898;-9.68;-0.06;0.18;1.55;0.00
216;63652418854429;-9.65;-0.34;0.37;1.53;0.00
217;63652438873960;-9.68;-0.16;-0.07;1.58;0.00
218;63652458893491;-9.67;0.02;0.13;1.56;0.00
219;63652478913023;-9.66;-0.15;0.23;1.55;0.00
220;63652498902036;-9.68;-0.24;0.21;1.55;0.00
221;63652518982603;-9.73;-0.17;0.15;1.56;0.00
222;63652539002134;-9.71;0.06;-0.04;1.57;0.00
223;63652559082700;-9.71;-0.22;0.32;1.54;0.00
224;63652579132749;-9.70;-0.28;0.25;1.55;0.00
225;63652619232847;-9.70;-0.07;0.14;1.56;0.00
226;63652639252378;-9.72;-0.15;0.05;1.57;0.00
227;63652659271909;-9.66;-0.07;0.33;1.54;0.00
228;63652679321958;-9.71;-0.05;0.17;1.55;0.00
229;63652699341489;-9.65;-0.26;0.03;1.57;0.00
230;63652719361021;-9.67;-0.26;0.14;1.56;0.00
231;63652739380552;-9.70;-0.04;0.19;1.55;0.00
232;63652759400083;-9.67;-0.13;0.26;1.54;0.00
233;63652779450132;-9.66;-0.13;0.16;1.55;0.00
234;63652799500181;-9.72;-0.26;-0.00;1.57;0.00
235;63652819519712;-9.72;-0.08;0.15;1.56;0.00
236;63652839539243;-9.70;-0.13;0.13;1.56;0.00
237;63652859558775;-9.65;-0.11;0.19;1.55;0.00
238;63652879578306;-9.68;-0.13;0.12;1.56;0.00
239;63652899628355;-9.66;-0.14;0.15;1.56;0.00
240;63652919678403;-9.66;-0.16;0.15;1.56;0.00
241;63652939697935;-9.56;-0.10;0.15;1.56;0.00
242;63652959717466;-9.70;-0.15;0.15;1.56;0.00
243;63652979767515;-9.68;-0.02;0.08;1.56;0.00
244;63652999787046;-9.72;-0.15;0.13;1.56;0.00
245;63653019806577;-9.67;-0.18;0.17;1.55;0.00
246;63653039826109;-9.69;-0.20;0.12;1.56;0.00
247;63653059845640;-9.65;-0.10;0.19;1.55;0.00
248;63653079865171;-9.70;-0.15;0.19;1.55;0.00
249;63653099884702;-9.69;-0.11;0.17;1.55;0.00
250;63653119934751;-9.70;-0.11;0.07;1.56;0.00
251;63653139984800;-9.71;-0.17;0.12;1.56;0.00
252;63653160004331;-9.65;-0.16;0.15;1.56;0.00
253;63653180023862;-9.67;-0.12;0.18;1.55;0.00
254;63653200043394;-9.68;-0.09;0.17;1.55;0.00
255;63653220093443;-9.70;-0.09;0.15;1.56;0.00
256;63653240112974;-9.68;-0.15;0.13;1.56;0.00
257;63653260132505;-9.63;-0.10;0.15;1.56;0.00
258;63653280121519;-9.67;-0.16;0.17;1.55;0.00
259;63653300141050;-9.66;-0.11;0.09;1.56;0.00
260;63653320191099;-9.68;-0.07;0.17;1.55;0.00
261;63653340180112;-9.63;-0.10;0.17;1.55;0.00
262;63653360230161;-9.70;-0.17;0.15;1.56;0.00
263;63653380249693;-9.66;-0.12;0.11;1.56;0.00
264;63653400238706;-9.67;-0.11;0.13;1.56;0.00
265;63653420288755;-9.72;-0.17;0.16;1.55;0.00
266;63653440277769;-9.65;-0.13;0.16;1.55;0.00
267;63653460297300;-9.68;-0.11;0.11;1.56;0.00
268;63653480347349;-9.73;-0.13;0.12;1.56;0.00
269;63653500366880;-9.71;-0.15;0.13;1.56;0.00
270;63653520416929;-9.66;-0.21;0.13;1.56;0.00
271;63653540436460;-9.68;-0.05;0.21;1.55;0.00
272;63653560486509;-9.67;-0.12;0.11;1.56;0.00
273;63653580567075;-9.69;-0.19;0.16;1.55;0.00
274;63653600556089;-9.72;-0.13;0.11;1.56;0.00
275;63653620575620;-9.74;-0.11;0.12;1.56;0.00
276;63653640595152;-9.64;-0.16;0.14;1.56;0.00
277;63653660584165;-9.65;-0.14;0.11;1.56;0.00
278;63653680634214;-9.71;-0.18;0.15;1.56;0.00
279;63653700653745;-9.69;-0.12;0.12;1.56;0.00
280;63653720642759;-9.72;-0.14;0.15;1.56;0.00
281;63653740662290;-9.66;-0.09;0.10;1.56;0.00
282;63653760742857;-9.71;-0.15;0.09;1.56;0.00
283;63653780762388;-9.68;-0.16;0.15;1.56;0.00
284;63653800781919;-9.70;-0.05;0.10;1.56;0.00
285;63653820831968;-9.71;-0.18;0.15;1.56;0.00
286;63653860871030;-9.67;-0.12;0.10;1.56;0.00
287;63653900910093;-9.68;-0.09;0.06;1.56;0.00
288;63653920960142;-9.67;-0.12;0.17;1.55;0.00
289;63653940979673;-9.66;-0.14;0.16;1.55;0.00
290;63653960968687;-9.73;-0.16;0.15;1.56;0.00
291;63653981018735;-9.68;-0.16;0.10;1.56;0.00
292;63654001007749;-9.71;-0.19;0.15;1.56;0.00
293;63654021057798;-9.70;-0.17;0.15;1.56;0.00
294;63654041077329;-9.68;-0.15;0.11;1.56;0.00
295;63654061096860;-9.63;-0.10;0.11;1.56;0.00
296;63654081116392;-9.67;-0.13;0.14;1.56;0.00
297;63654101105405;-9.68;-0.09;0.17;1.55;0.00
298;63654141113950;-9.71;-0.18;0.14;1.56;0.00
299;63654161133482;-9.69;-0.16;0.09;1.56;0.00
300;63654181122495;-9.72;-0.14;0.11;1.56;0.00
301;63654201203062;-9.64;-0.14;0.15;1.56;0.00
302;63654221222593;-9.71;-0.18;0.07;1.56;0.00
303;63654241242124;-9.71;-0.18;0.14;1.56;0.00
304;63654261231138;-9.67;-0.17;0.17;1.55;0.00
305;63654281250669;-9.67;-0.15;0.17;1.55;0.00
306;63654301300718;-9.70;-0.14;0.13;1.56;0.00
307;63654321350767;-9.64;-0.17;0.08;1.56;0.00
308;63654341370298;-9.68;-0.18;0.18;1.55;0.00
309;63654361389829;-9.66;-0.13;0.14;1.56;0.00
310;63654381409360;-9.73;-0.20;0.16;1.55;0.00
311;63654401398374;-9.66;-0.15;0.19;1.55;0.00
312;63654421417905;-9.68;-0.18;0.15;1.56;0.00
313;63654441467954;-9.69;-0.17;0.12;1.56;0.00
314;63654461487485;-9.68;-0.16;0.09;1.56;0.00
315;63654481476499;-9.67;-0.20;0.18;1.55;0.00
316;63654501526548;-9.70;-0.09;0.11;1.56;0.00
317;63654521546079;-9.70;-0.13;0.18;1.55;0.00
318;63654541565610;-9.71;-0.13;0.13;1.56;0.00
319;63654561646177;-9.66;-0.16;0.11;1.56;0.00
320;63654581665708;-9.69;-0.19;0.12;1.56;0.00
321;63654601685239;-9.68;-0.10;0.09;1.56;0.00
322;63654621704771;-9.66;-0.17;0.16;1.55;0.00
323;63654641724302;-9.77;-0.19;0.12;1.56;0.00
324;63654661774351;-9.66;-0.17;0.17;1.55;0.00
325;63654681793882;-9.64;-0.07;0.14;1.56;0.00
326;63654701813413;-9.65;-0.19;0.11;1.56;0.00
327;63654721863462;-9.72;-0.15;0.20;1.55;0.00
328;63654741882993;-9.69;-0.19;0.17;1.55;0.00
329;63654761902525;-9.69;-0.14;0.16;1.55;0.00
330;63654781922056;-9.72;-0.07;0.18;1.55;0.00
331;63654801972105;-9.68;-0.18;0.17;1.55;0.00
332;63654821991636;-9.68;-0.22;0.15;1.56;0.00
333;63654842011167;-9.73;-0.12;0.13;1.56;0.00
334;63654862061216;-9.68;-0.16;0.17;1.55;0.00
335;63654882050230;-9.72;-0.15;0.11;1.56;0.00
336;63654902100278;-9.66;-0.06;0.14;1.56;0.00
337;63654922150327;-9.66;-0.16;0.13;1.56;0.00
338;63654942139341;-9.69;-0.15;0.06;1.56;0.00
339;63654962189390;-9.70;-0.18;0.18;1.55;0.00
340;63654982208921;-9.70;-0.18;0.10;1.56;0.00
341;63655002197935;-9.70;-0.13;0.18;1.55;0.00
342;63655022278501;-9.64;-0.24;0.11;1.56;0.00
343;63655042298032;-9.71;-0.15;0.11;1.56;0.00
344;63655082428648;-9.70;-0.16;0.10;1.56;0.00
345;63655102448179;-9.70;-0.11;0.15;1.56;0.00
346;63655122467710;-9.72;-0.12;0.12;1.56;0.00
347;63655142487241;-9.67;-0.16;0.13;1.56;0.00
348;63655162506773;-9.67;-0.15;0.12;1.56;0.00
349;63655202576353;-9.70;-0.14;0.15;1.56;0.00
350;63655222565366;-9.69;-0.14;0.11;1.56;0.00
351;63655242615415;-9.68;-0.11;0.11;1.56;0.00
352;63655262634946;-9.67;-0.16;0.12;1.56;0.00
353;63655282623960;-9.67;-0.14;0.11;1.56;0.00
354;63655302674009;-9.69;-0.14;0.12;1.56;0.00
355;63655322724058;-9.62;-0.10;0.17;1.55;0.00
356;63655342743589;-9.63;-0.09;0.13;1.56;0.00
357;63655362732603;-9.69;-0.13;0.05;1.57;0.00
358;63655382782652;-9.69;-0.11;0.07;1.56;0.00
359;63655402802183;-9.68;-0.08;0.14;1.56;0.00
360;63655422821714;-9.68;-0.14;0.16;1.55;0.00
361;63655442841245;-9.59;-0.12;0.12;1.56;0.00
362;63655462860777;-9.67;-0.11;0.19;1.55;0.00
363;63655482880308;-9.66;-0.09;0.16;1.55;0.00
364;63655502930357;-9.67;-0.14;0.11;1.56;0.00
365;63655522949888;-9.71;-0.16;0.10;1.56;0.00
366;63655542908384;-9.68;-0.18;0.16;1.55;0.00
367;63655562988950;-9.63;-0.19;0.11;1.56;0.00
368;63655583008482;-9.74;-0.17;0.09;1.56;0.00
369;63655602997495;-9.67;-0.11;0.16;1.55;0.00
370;63655623017027;-9.68;-0.19;0.15;1.56;0.00
371;63655643006040;-9.68;-0.16;0.09;1.56;0.00
372;63655663056089;-9.64;-0.11;0.12;1.56;0.00
373;63655683045103;-9.65;-0.18;0.18;1.55;0.00
374;63655703064634;-9.67;-0.11;0.14;1.56;0.00
375;63655723084165;-9.64;-0.15;0.15;1.56;0.00
376;63655743134214;-9.66;-0.06;0.16;1.55;0.00
377;63655763153745;-9.72;-0.12;0.12;1.56;0.00
378;63655783173277;-9.72;-0.14;0.08;1.56;0.00
379;63655803192808;-9.68;-0.07;0.27;1.54;0.00
380;63655823212339;-9.70;-0.14;0.14;1.56;0.00
381;63655843262388;-9.74;-0.08;0.06;1.56;0.00
382;63655863312437;-9.68;-0.09;0.15;1.56;0.00
383;63655883301450;-9.68;-0.37;0.07;1.56;0.00
384;63655903320982;-9.66;-0.47;-0.06;1.58;0.00
385;63655923371030;-9.71;-0.12;0.02;1.57;0.00
386;63655943390562;-9.66;0.25;0.41;1.53;0.00
387;63655963410093;-9.71;0.11;0.27;1.54;0.00
388;63655983399107;-9.73;-0.29;-0.09;1.58;0.00
389;63656003449155;-9.66;-0.12;0.15;1.56;0.00
390;63656023407652;-9.66;-0.04;0.33;1.54;0.00
391;63656043457700;-9.69;-0.39;0.14;1.56;0.00
392;63656063446714;-9.67;-0.17;0.04;1.57;0.00
393;63656083466245;-9.70;-0.00;0.16;1.55;0.00
394;63656103485777;-9.64;-0.03;0.33;1.54;0.00
395;63656123505308;-9.71;-0.26;0.00;1.57;0.00
396;63656143524839;-9.71;-0.28;-0.27;1.60;0.00
397;63656163544370;-9.72;0.08;0.10;1.56;0.00
398;63656183563902;-9.67;-0.06;0.28;1.54;0.00
399;63656203583433;-9.68;-0.23;0.11;1.56;0.00
400;63656223572446;-9.68;-0.33;-0.02;1.57;0.00
401;63656243561460;-9.68;-0.13;0.11;1.56;0.00
402;63656263611509;-9.69;-0.06;0.21;1.55;0.00
403;63656283631040;-9.69;0.15;0.22;1.55;0.00
404;63656303681089;-9.66;0.12;0.13;1.56;0.00
405;63656323700620;-9.69;-0.42;0.08;1.56;0.00
406;63656343720152;-9.67;-0.40;0.07;1.56;0.00
407;63656363709165;-9.70;-0.25;0.26;1.54;0.00
408;63656383759214;-9.63;-0.05;-0.12;1.58;0.00
409;63656403748228;-9.72;0.07;-0.08;1.58;0.00
410;63656423798277;-9.67;-0.39;0.23;1.55;0.00
411;63656443817808;-9.59;-0.32;0.37;1.53;0.00
412;63656463837339;-9.72;-0.13;0.18;1.55;0.00
413;63656483856870;-9.70;-0.07;0.17;1.55;0.00
414;63656503815366;-9.68;-0.07;0.20;1.55;0.00
