id;time;xs;ys;zs;ac;kurt
105;59780287157316;-9.68;0.08;0.27;1.54;0.00
106;59780307176848;-9.74;-0.14;-0.02;1.57;0.00
107;59780327196379;-9.67;-0.53;-0.29;1.60;0.00
108;59780347276945;-9.68;-0.20;-0.41;1.61;0.00
109;59780367296476;-9.72;-0.03;-0.37;1.61;0.00
110;59780387316008;-9.66;-0.10;0.12;1.56;0.00
111;59780407335539;-9.73;-0.32;-0.48;1.62;0.00
112;59780427355070;-9.68;-0.20;-0.12;1.58;0.00
113;59780447344084;-9.71;-0.17;0.04;1.57;0.00
114;59780467424650;-9.69;0.01;-0.41;1.61;0.00
115;59780487444181;-9.68;-0.28;-0.32;1.60;0.00
116;59780507463713;-9.67;-0.23;-0.42;1.61;0.00
117;59780527483244;-9.67;-0.17;-0.32;1.60;0.00
118;59780547502775;-9.69;-0.17;-0.04;1.57;0.00
119;59780567522306;-9.67;-0.03;-0.22;1.59;0.00
120;59780607561369;-9.71;-0.26;-0.23;1.59;0.00
121;59780627611418;-9.66;-0.15;-0.29;1.60;0.00
122;59780647630949;-9.69;-0.16;-0.21;1.59;0.00
123;59780687670012;-9.62;-0.16;0.06;1.56;0.00
124;59780707659025;-9.72;-0.03;0.04;1.57;0.00
125;59780747698088;-9.69;-0.37;-0.11;1.58;0.00
126;59780767717619;-9.68;-0.24;-0.01;1.57;0.00
127;59780787676115;-9.71;0.09;-0.23;1.59;0.00
128;59780807695646;-9.73;-0.26;-0.33;1.60;0.00
129;59780827715178;-9.69;-0.46;-0.29;1.60;0.00
130;59780847734709;-9.68;-0.20;-0.39;1.61;0.00
131;59780867784758;-9.72;0.16;-0.48;1.62;0.00
132;59780907854338;-9.67;-0.46;-0.11;1.58;0.00
133;59780927904387;-9.73;-0.17;-0.32;1.60;0.00
134;59780967943449;-9.70;-0.17;-0.29;1.60;0.00
135;59780987993498;-9.70;-0.36;-0.32;1.60;0.00
136;59781008013029;-9.70;-0.16;-0.40;1.61;0.00
137;59781028063078;-9.69;-0.40;-0.93;1.67;0.00
138;59781048082609;-9.73;-0.41;-0.92;1.66;0.00
139;59781068102140;-9.70;-0.08;-0.60;1.63;0.00
140;59781088121672;-9.70;-0.00;-0.46;1.62;0.00
141;59781108110685;-9.67;-0.22;-0.36;1.61;0.00
142;59781128160734;-9.73;-0.37;-0.17;1.59;0.00
143;59781148180265;-9.54;-0.09;0.68;1.50;0.00
144;59781168169279;-9.68;-0.46;1.01;1.47;0.00
145;59781188219328;-9.76;-0.27;0.38;1.53;0.00
146;59781208238859;-9.66;1.32;0.93;1.48;0.00
147;59781228258390;-9.71;-0.68;0.64;1.51;0.00
148;59781248277922;-9.65;0.08;0.29;1.54;0.00
149;59781268297453;-9.70;-0.42;-0.15;1.59;0.00
150;59781288316984;-9.68;0.01;0.13;1.56;0.00
151;59781308336515;-9.70;-0.18;-0.02;1.57;0.00
152;59781328386564;-9.71;-0.16;0.20;1.55;0.00
153;59781348406096;-9.65;-0.11;0.02;1.57;0.00
154;59781368395109;-9.67;-0.04;-0.15;1.59;0.00
155;59781388445158;-9.73;-0.25;0.10;1.56;0.00
156;59781408464689;-9.69;-0.12;0.21;1.55;0.00
157;59781428514738;-9.69;-0.08;0.01;1.57;0.00
158;59781448534269;-9.68;-0.14;0.17;1.55;0.00
159;59781468584318;-9.67;-0.28;0.30;1.54;0.00
160;59781488603849;-9.73;-0.06;0.18;1.55;0.00
161;59781508623381;-9.70;0.01;-0.01;1.57;0.00
162;59781528673430;-9.64;-0.04;-0.05;1.58;0.00
163;59781568743010;-9.70;-0.32;0.36;1.53;0.00
164;59781588762541;-9.69;-0.00;0.21;1.55;0.00
165;59781608751555;-9.70;0.01;0.25;1.55;0.00
166;59781628801603;-9.67;-0.22;0.21;1.55;0.00
167;59781648821135;-9.71;-0.19;0.25;1.55;0.00
168;59781688860197;-9.67;-0.05;0.69;1.50;0.00
169;59781708879728;-9.66;0.21;0.43;1.53;0.00
170;59781728929777;-9.75;-0.06;0.10;1.56;0.00
171;59781768968840;-9.64;-0.02;0.50;1.52;0.00
172;59781789049406;-9.69;0.15;0.18;1.55;0.00
173;59781809068937;-9.70;-0.25;0.34;1.54;0.00
174;59781829088469;-9.65;-0.18;-0.03;1.57;0.00
175;59781849108000;-10.27;-0.03;-1.92;1.76;0.00
176;59781869127531;-9.66;-0.04;-0.39;1.61;0.00
177;59781889147062;-9.65;-1.07;-1.17;1.69;0.00
178;59781909166594;-9.77;-0.32;-1.07;1.68;0.00
179;59781929186125;-9.75;0.51;-0.04;1.57;0.00
180;59781949175139;-9.73;-0.01;-0.06;1.58;0.00
181;59781969255705;-9.70;-0.32;-0.38;1.61;0.00
182;59781989275236;-9.75;-0.43;0.09;1.56;0.00
183;59782009294767;-9.67;0.26;0.33;1.54;0.00
184;59782029314299;-9.74;0.09;-0.31;1.60;0.00
185;59782049364348;-9.68;-0.34;-0.18;1.59;0.00
186;59782069322844;-9.76;-0.55;-0.38;1.61;0.00
187;59782089342375;-9.74;0.15;-0.36;1.61;0.00
188;59782109392424;-9.69;0.04;-0.30;1.60;0.00
189;59782129411955;-9.62;-0.29;0.16;1.55;0.00
190;59782149431486;-9.66;-0.30;-0.05;1.58;0.00
191;59782169451017;-9.73;-0.06;-0.33;1.60;0.00
192;59782189440031;-9.58;-0.32;-0.31;1.60;0.00
193;59782209520598;-9.72;-0.07;-0.05;1.58;0.00
194;59782249590178;-9.70;-0.01;-0.30;1.60;0.00
195;59782269609709;-9.70;-0.24;-0.50;1.62;0.00
196;59782289629240;-9.69;-0.27;-0.26;1.60;0.00
197;59782309618254;-9.72;-0.30;-0.22;1.59;0.00
198;59782329668303;-9.67;0.04;-0.53;1.63;0.00
199;59782349718351;-9.72;0.02;-0.31;1.60;0.00
200;59782369707365;-9.71;-0.18;-0.04;1.57;0.00
201;59782389726896;-9.66;-0.39;0.03;1.57;0.00
202;59782409746428;-9.72;0.03;-0.27;1.60;0.00
203;59782429826994;-9.71;0.10;-0.83;1.66;0.00
204;59782449846525;-9.65;-0.60;0.15;1.56;0.00
205;59782469866056;-9.69;-0.08;-0.20;1.59;0.00
206;59782489885588;-9.66;-0.00;-0.38;1.61;0.00
207;59782509905119;-9.65;-0.22;-0.09;1.58;0.00
208;59782529924650;-9.66;-0.04;-0.44;1.62;0.00
209;59782549913664;-9.72;0.01;-0.45;1.62;0.00
210;59782569902678;-9.68;-0.41;-0.35;1.61;0.00
211;59782609972258;-9.70;0.02;-0.11;1.58;0.00
212;59782630022306;-9.67;0.10;-0.41;1.61;0.00
213;59782650041838;-9.66;-0.08;-0.17;1.59;0.00
214;59782670091887;-9.67;-0.26;-0.10;1.58;0.00
215;59782690111418;-9.71;0.00;-0.71;1.64;0.00
216;59782730211515;-9.72;-0.22;-0.02;1.57;0.00
217;59782750261564;-9.66;0.08;-0.31;1.60;0.00
218;59782770311613;-9.68;-0.33;0.12;1.56;0.00
219;59782790331144;-9.69;0.04;-0.34;1.61;0.00
220;59782810411711;-9.75;0.24;-0.82;1.65;0.00
221;59782830461760;-9.70;-0.46;-0.31;1.60;0.00
222;59782850481291;-9.77;-0.31;-0.11;1.58;0.00
223;59782870531340;-9.70;0.24;-0.32;1.60;0.00
224;59782890550871;-9.68;-0.14;0.18;1.55;0.00
225;59782910570402;-9.71;-0.51;0.08;1.56;0.00
226;59782950578947;-9.62;0.14;0.20;1.55;0.00
227;59782970628996;-9.86;-0.56;-0.88;1.66;0.00
228;59783010698576;-9.49;0.57;-0.53;1.63;0.00
229;59783030718107;-9.75;-1.40;-0.35;1.61;0.00
230;59783050798674;-9.79;0.91;2.32;1.34;0.00
231;59783070818205;-9.55;0.24;-1.38;1.71;0.00
232;59783090837736;-9.60;0.56;-0.86;1.66;0.00
233;59783110826750;-9.73;-1.53;-0.58;1.63;0.00
234;59783130846281;-9.74;0.32;-0.19;1.59;0.00
235;59783150896330;-9.66;0.13;-0.79;1.65;0.00
236;59783170946379;-9.76;0.02;-0.39;1.61;0.00
237;59783190965910;-9.77;-0.11;-0.34;1.61;0.00
238;59783210985441;-9.72;-0.88;0.02;1.57;0.00
239;59783231004973;-9.71;-0.01;-0.99;1.67;0.00
240;59783250993986;-9.74;-0.27;-1.00;1.67;0.00
241;59783270983000;-9.75;-0.60;-0.75;1.65;0.00
242;59783291002531;-9.65;-0.49;-0.63;1.64;0.00
243;59783311022062;-9.70;0.08;-0.71;1.64;0.00
244;59783331041594;-9.69;-0.10;-0.34;1.61;0.00
245;59783351091642;-9.73;-0.36;1.98;1.37;0.00
246;59783371111174;-9.74;-0.19;-0.26;1.60;0.00
247;59783391130705;-9.53;0.80;1.99;1.37;0.00
248;59783411150236;-9.62;-0.00;0.43;1.53;0.00
249;59783431169767;-9.68;-0.10;0.46;1.52;0.00
250;59783451189299;-9.75;-0.40;-0.26;1.60;0.00
251;59783491228361;-9.70;-0.15;-0.14;1.59;0.00
252;59783511247892;-9.71;0.19;0.16;1.55;0.00
253;59783531297941;-9.61;-0.11;0.02;1.57;0.00
254;59783551317473;-9.64;-0.40;0.15;1.56;0.00
255;59783571337004;-9.67;0.13;0.52;1.52;0.00
256;59783591326017;-9.65;0.05;-0.19;1.59;0.00
257;59783611376066;-9.73;-0.69;-0.79;1.65;0.00
258;59783631395598;-9.72;-0.26;-0.54;1.63;0.00
259;59783651415129;-9.70;0.57;-0.17;1.59;0.00
260;59783671373625;-9.69;-0.38;-0.12;1.58;0.00
261;59783691423674;-9.74;-0.51;-0.16;1.59;0.00
262;59783711443205;-9.70;-0.16;-0.03;1.57;0.00
263;59783731432219;-9.62;0.40;0.48;1.52;0.00
264;59783751451750;-9.64;-0.18;0.33;1.54;0.00
265;59783771471281;-9.71;-0.23;-0.09;1.58;0.00
266;59783791490812;-9.72;-0.28;-0.30;1.60;0.00
267;59783811510344;-9.69;0.01;-0.27;1.60;0.00
268;59783831529875;-9.64;-0.17;-0.10;1.58;0.00
269;59783851579924;-9.72;-0.14;0.25;1.55;0.00
270;59783871599455;-9.72;-0.11;0.04;1.57;0.00
271;59783891618986;-9.66;-0.06;-0.06;1.58;0.00
272;59783911577482;-9.71;-0.23;-0.18;1.59;0.00
273;59783931597014;-9.70;-0.23;-0.01;1.57;0.00
274;59783951616545;-9.66;-0.02;0.08;1.56;0.00
275;59783971636076;-9.67;0.02;0.05;1.57;0.00
276;59783991655607;-9.70;-0.26;-0.06;1.58;0.00
277;59784011675139;-9.79;-0.23;-0.14;1.59;0.00
278;59784031725187;-9.65;-0.11;-0.04;1.57;0.00
279;59784051744719;-9.69;-0.08;0.05;1.57;0.00
280;59784071733732;-9.66;-0.17;0.06;1.56;0.00
281;59784091783781;-9.69;-0.20;-0.06;1.58;0.00
282;59784111803312;-9.61;0.24;0.38;1.53;0.00
