id;time;xs;ys;zs;ac;kurt
1;62508297120397;-9.67;-0.23;-0.06;1.58;0.00
2;62508537263219;-9.69;-0.76;-0.24;1.60;0.00
3;62508577332799;-9.67;-0.27;-0.43;1.62;0.00
4;62508597352330;-9.65;-0.30;-0.17;1.59;0.00
5;62508617341344;-9.67;-0.24;-0.20;1.59;0.00
6;62508657319371;-9.65;-0.52;-0.34;1.61;0.00
7;62508697358434;-9.65;-0.27;-0.35;1.61;0.00
8;62508717377965;-9.73;-0.33;-0.30;1.60;0.00
9;62508757417027;-9.69;-0.58;-0.04;1.57;0.00
10;62508797456090;-9.68;-0.28;-0.25;1.60;0.00
11;62508817475621;-9.66;-0.26;-0.13;1.58;0.00
12;62508857484166;-9.74;-0.58;-0.46;1.62;0.00
13;62508897553746;-9.69;-0.45;-0.23;1.59;0.00
14;62508937623326;-9.66;-0.50;-0.44;1.62;0.00
15;62508957642857;-9.70;-0.64;-0.30;1.60;0.00
16;62508977692906;-9.67;-0.48;-0.20;1.59;0.00
17;62508997651402;-9.67;-0.15;-0.28;1.60;0.00
18;62509017670934;-9.72;0.06;-0.35;1.61;0.00
19;62509037690465;-9.72;-0.29;-0.29;1.60;0.00
20;62509057740514;-9.67;-0.62;-0.23;1.59;0.00
21;62509077760045;-9.70;-0.65;-0.38;1.61;0.00
22;62509097810094;-9.69;-0.47;-0.26;1.60;0.00
23;62509117829625;-9.69;-0.32;-0.26;1.60;0.00
24;62509137849156;-9.65;0.37;-0.23;1.59;0.00
25;62509157868688;-9.67;-1.27;-0.20;1.59;0.00
26;62509177888219;-9.65;-0.34;-0.58;1.63;0.00
27;62509197907750;-9.70;0.33;-0.28;1.60;0.00
28;62509217957799;-9.63;-0.66;-0.19;1.59;0.00
29;62509237977330;-9.01;1.18;-0.86;1.67;0.00
30;62509257996861;-10.47;-2.07;0.20;1.55;0.00
31;62509278016393;-8.55;4.02;0.73;1.49;0.00
32;62509298035924;-10.89;-9.76;-0.43;1.60;0.00
33;62509338105504;-10.18;-1.42;0.57;1.52;0.00
34;62509358125035;-10.60;-2.45;0.67;1.51;0.00
35;62509378205602;-9.89;-4.09;-0.50;1.62;0.00
36;62509398194615;-9.27;-0.18;-0.10;1.58;0.00
37;62509418244664;-10.53;-1.44;2.30;1.36;0.00
38;62509438264195;-9.36;9.43;1.03;1.49;0.00
39;62509458283727;-9.08;-4.61;-1.11;1.68;0.00
40;62509478303258;-9.98;2.71;-0.87;1.65;0.00
41;62509498292272;-10.06;0.31;-3.57;1.91;0.00
42;62509518311803;-9.84;-0.40;-0.66;1.64;0.00
43;62509538361852;-9.75;2.35;-1.42;1.71;0.00
44;62509558350865;-9.79;1.55;0.40;1.53;0.00
45;62509578400914;-9.71;-0.73;-2.74;1.85;0.00
46;62509598420445;-9.73;-3.41;0.20;1.55;0.00
47;62509618439977;-9.36;-0.11;0.04;1.57;0.00
48;62509638490025;-9.64;-0.50;0.10;1.56;0.00
49;62509658509557;-9.70;0.75;0.17;1.55;0.00
50;62509678498570;-9.66;-0.22;0.36;1.53;0.00
51;62509698548619;-9.71;-0.14;-0.45;1.62;0.00
52;62509718568150;-9.76;-0.61;-0.28;1.60;0.00
53;62509738587682;-9.74;-1.13;0.61;1.51;0.00
54;62509758637731;-9.62;0.17;1.08;1.46;0.00
55;62509778657262;-9.68;0.40;0.30;1.54;0.00
56;62509798676793;-9.72;0.51;0.08;1.56;0.00
57;62509818726842;-9.72;0.21;-0.58;1.63;0.00
58;62509838746373;-9.74;-0.93;-0.30;1.60;0.00
59;62509858765904;-9.73;-0.86;0.54;1.52;0.00
60;62509878846471;-9.66;0.53;0.70;1.50;0.00
61;62509898835484;-9.65;0.24;-0.06;1.58;0.00
62;62509918885533;-9.66;-0.71;0.17;1.55;0.00
63;62509938905065;-9.65;-1.32;0.06;1.56;0.00
64;62509958924596;-9.66;0.40;0.32;1.54;0.00
65;62509978944127;-9.65;1.71;0.76;1.49;0.00
66;62509998994176;-9.58;-0.33;0.19;1.55;0.00
67;62510019013707;-9.68;-0.97;0.36;1.53;0.00
68;62510039033238;-9.71;-0.66;-0.26;1.60;0.00
69;62510059113805;-9.70;0.24;-0.61;1.63;0.00
70;62510079133336;-9.68;-0.11;-0.25;1.60;0.00
71;62510099183385;-9.71;-0.13;-0.97;1.67;0.00
72;62510119263951;-9.64;-0.62;0.76;1.49;0.00
73;62510139283482;-9.72;-0.60;-0.31;1.60;0.00
74;62510159303014;-9.65;0.11;0.04;1.57;0.00
75;62510179322545;-9.70;0.12;-1.04;1.68;0.00
76;62510199342076;-9.65;0.30;0.12;1.56;0.00
77;62510219361607;-9.69;0.27;-0.34;1.61;0.00
78;62510239442174;-9.71;0.08;0.06;1.56;0.00
79;62510259461705;-9.58;-1.21;-0.10;1.58;0.00
80;62510279481236;-9.60;-1.05;-0.05;1.58;0.00
81;62510299561803;-9.66;-0.04;-0.26;1.60;0.00
82;62510319581334;-9.67;0.59;-0.30;1.60;0.00
83;62510339600865;-9.69;0.15;0.03;1.57;0.00
84;62510359620397;-9.72;-0.79;-0.10;1.58;0.00
85;62510379639928;-9.73;-0.58;-0.14;1.59;0.00
86;62510399659459;-9.71;0.11;-0.03;1.57;0.00
87;62510419678990;-9.67;0.39;0.04;1.57;0.00
88;62510439698522;-9.70;-0.26;0.15;1.56;0.00
89;62510459687535;-9.70;-0.70;1.30;1.44;0.00
90;62510499757115;-9.63;-0.48;1.81;1.39;0.00
91;62510539857213;-9.68;-0.31;0.11;1.56;0.00
92;62510559876744;-9.69;-0.44;-0.46;1.62;0.00
93;62510599946324;-9.69;0.36;1.15;1.45;0.00
94;62510619965856;-9.69;0.23;1.06;1.46;0.00
95;62510640015904;-9.70;-0.59;1.68;1.40;0.00
96;62510660035436;-9.72;-0.52;1.63;1.40;0.00
97;62510680024449;-9.71;-0.12;0.24;1.55;0.00
98;62510700074498;-9.63;0.04;0.15;1.56;0.00
99;62510720124547;-9.69;0.07;0.43;1.53;0.00
100;62510740144078;-9.15;0.20;-2.78;1.87;0.00
101;62510780183141;-9.68;-1.69;-2.41;1.81;0.00
102;62510800233190;-9.67;-0.55;-0.04;1.57;0.00
103;62510820252721;-9.68;0.10;-0.55;1.63;0.00
104;62510860291783;-9.55;-0.03;0.83;1.48;0.00
105;62510900300328;-9.66;-0.71;0.20;1.55;0.00
106;62510920319859;-9.72;0.26;0.75;1.49;0.00
107;62510940339391;-9.74;0.24;-0.65;1.64;0.00
108;62510960358922;-9.70;-0.30;-0.75;1.65;0.00
109;62511000397984;-9.72;0.82;0.50;1.52;0.00
110;62511020417516;-9.63;-0.27;-0.15;1.59;0.00
111;62511060395543;-9.62;-1.11;-0.03;1.57;0.00
112;62511080445592;-9.74;1.04;0.80;1.49;0.00
113;62511120545690;-9.75;-0.51;-0.43;1.61;0.00
114;62511140565221;-9.68;-0.23;0.57;1.51;0.00
115;62511180634801;-9.73;-0.48;-0.49;1.62;0.00
116;62511200654332;-9.66;-0.41;-0.74;1.65;0.00
117;62511220673863;-9.65;-0.71;-0.24;1.60;0.00
118;62511240693395;-9.70;-0.25;0.43;1.53;0.00
119;62511260682408;-9.73;0.24;0.07;1.56;0.00
120;62511280732457;-9.67;0.32;-0.07;1.58;0.00
121;62511300751988;-9.73;-0.15;-0.17;1.59;0.00
122;62511320771520;-9.45;-0.88;2.55;1.31;0.00
123;62511340821568;-9.59;0.55;-1.09;1.68;0.00
124;62511360841100;-9.63;-0.42;0.82;1.49;0.00
125;62511380860631;-9.46;-0.68;1.50;1.41;0.00
126;62511400880162;-9.54;0.51;-1.41;1.72;0.00
127;62511420899693;-9.73;-0.42;-1.47;1.72;0.00
128;62511440888707;-9.30;-0.70;-1.52;1.73;0.00
129;62511460938756;-9.55;0.30;-0.87;1.66;0.00
130;62511480958287;-9.95;0.42;-0.76;1.65;0.00
131;62511500977818;-9.71;-0.66;-2.15;1.79;0.00
132;62511520997350;-9.53;0.08;-1.75;1.75;0.00
133;62511541016881;-9.52;-0.75;-0.60;1.63;0.00
134;62511561005895;-9.62;0.07;-0.29;1.60;0.00
135;62511581086461;-9.62;-0.12;-0.66;1.64;0.00
136;62511601105992;-9.69;-0.01;-0.13;1.58;0.00
137;62511621186559;-9.72;-0.12;-0.11;1.58;0.00
138;62511641206090;-9.72;0.09;-0.50;1.62;0.00
139;62511661195104;-9.70;-0.54;-0.93;1.67;0.00
140;62511681214635;-9.74;-0.62;-0.91;1.66;0.00
141;62511701264684;-9.76;-0.11;-0.91;1.66;0.00
142;62511741334264;-9.68;-0.02;-0.47;1.62;0.00
143;62511761353795;-9.71;-0.10;-0.54;1.63;0.00
144;62511781373326;-9.62;-0.36;-0.49;1.62;0.00
145;62511801392857;-9.64;0.16;-0.36;1.61;0.00
146;62511821442906;-9.66;-0.09;-0.70;1.64;0.00
147;62511841462438;-9.72;-0.28;-0.31;1.60;0.00
148;62511861481969;-9.69;0.05;-0.07;1.58;0.00
149;62511881532018;-9.44;-0.10;1.30;1.43;0.00
150;62511901643102;-9.71;0.06;-0.84;1.66;0.00
151;62511921693150;-9.62;-0.69;1.36;1.43;0.00
152;62511941743199;-9.70;-0.12;-0.63;1.64;0.00
153;62511961793248;-9.65;0.05;0.52;1.52;0.00
154;62511981843297;-9.65;0.22;0.23;1.55;0.00
155;62512001893346;-9.66;-0.40;0.89;1.48;0.00
156;62512021882359;-9.69;-0.76;-0.36;1.61;0.00
157;62512041962926;-9.73;-0.10;-0.64;1.64;0.00
158;62512061982457;-9.63;0.14;0.08;1.56;0.00
159;62512082001988;-9.62;-0.10;-0.02;1.57;0.00
160;62512102021520;-9.64;0.17;0.18;1.55;0.00
161;62512122041051;-9.74;-0.13;-1.10;1.68;0.00
162;62512142091100;-9.64;0.00;-2.26;1.80;0.00
163;62512162110631;-9.73;-0.84;-2.01;1.77;0.00
164;62512182160680;-9.69;-0.28;-0.51;1.62;0.00
165;62512202180211;-9.72;0.61;-0.71;1.64;0.00
166;62512222230260;-9.73;-0.75;-0.40;1.61;0.00
167;62512242249791;-9.73;-0.05;-0.54;1.63;0.00
168;62512262299840;-9.73;-0.38;-0.66;1.64;0.00
169;62512302369420;-9.75;-0.33;-0.65;1.64;0.00
170;62512322388951;-9.63;-0.19;-0.62;1.64;0.00
171;62512342408482;-9.67;-0.33;-0.59;1.63;0.00
172;62512362428014;-9.72;-0.01;0.00;1.57;0.00
173;62512382447545;-9.63;-0.32;-0.12;1.58;0.00
174;62512402497594;-9.68;-0.41;-0.37;1.61;0.00
175;62512422517125;-9.69;-0.08;-0.56;1.63;0.00
176;62512442536656;-9.64;0.17;-0.80;1.65;0.00
177;62512482636754;-9.68;-0.70;-1.00;1.67;0.00
178;62512502686803;-9.68;-0.57;-0.51;1.62;0.00
179;62512522767369;-9.68;-0.07;-0.88;1.66;0.00
180;62512542786900;-9.73;0.35;-1.17;1.69;0.00
181;62512562806432;-9.67;-0.18;-0.45;1.62;0.00
182;62512582856481;-9.66;-0.48;-0.26;1.60;0.00
183;62512602876012;-9.70;-0.25;-0.35;1.61;0.00
184;62512622895543;-9.66;0.06;-0.03;1.57;0.00
185;62512642915074;-9.65;-0.03;-0.01;1.57;0.00
186;62512662934606;-9.67;-0.33;-0.38;1.61;0.00
187;62512683015172;-9.74;-0.04;-0.36;1.61;0.00
188;62512703065221;-9.71;0.14;0.11;1.56;0.00
189;62512723084752;-9.74;0.06;0.39;1.53;0.00
190;62512743104283;-9.67;-0.25;0.56;1.51;0.00
191;62512763154332;-9.73;-0.39;-0.59;1.63;0.00
192;62512783173863;-9.65;0.02;-0.52;1.62;0.00
193;62512803193395;-9.64;-0.17;0.03;1.57;0.00
194;62512823243443;-9.69;-0.14;-0.02;1.57;0.00
195;62512843262975;-9.64;-0.13;-0.27;1.60;0.00
196;62512863251988;-9.66;-0.19;-0.33;1.60;0.00
197;62512883302037;-9.68;-0.14;-0.37;1.61;0.00
198;62512903321568;-9.73;-0.08;-0.57;1.63;0.00
199;62512923310582;-9.65;-0.20;-0.44;1.62;0.00
200;62512943360631;-9.74;-0.46;0.02;1.57;0.00
201;62512963349645;-9.73;-0.29;0.12;1.56;0.00
202;62512983399693;-9.73;0.54;0.01;1.57;0.00
203;62513003419225;-9.69;-0.50;-0.09;1.58;0.00
204;62513023408238;-9.57;-0.66;-0.38;1.61;0.00
205;62513043458287;-9.63;-0.10;-0.28;1.60;0.00
206;62513063477818;-9.71;0.21;-0.41;1.61;0.00
207;62513083497350;-9.66;-0.03;-0.22;1.59;0.00
208;62513103516881;-9.71;-0.55;-0.36;1.61;0.00
209;62513123566930;-9.69;-0.28;-0.28;1.60;0.00
210;62513143586461;-9.71;0.09;-0.31;1.60;0.00
211;62513163605992;-9.72;0.06;-0.25;1.60;0.00
212;62513183656041;-9.71;-0.34;-0.24;1.60;0.00
213;62513203706090;-9.66;-0.36;-0.30;1.60;0.00
214;62513223725621;-9.66;-0.01;-0.30;1.60;0.00
215;62513243745152;-9.78;0.05;-0.23;1.59;0.00
216;62513263795201;-9.67;-0.30;-0.24;1.60;0.00
217;62513283814732;-9.71;-0.28;-0.29;1.60;0.00
218;62513303803746;-9.70;-0.10;-0.30;1.60;0.00
219;62513323853795;-9.68;-0.03;-0.27;1.60;0.00
220;62513343873326;-9.67;-0.28;-0.32;1.60;0.00
221;62513363892857;-9.70;-1.01;-0.22;1.59;0.00
222;62513383912389;-9.76;-0.28;-0.05;1.58;0.00
223;62513403931920;-9.68;0.58;-1.15;1.69;0.00
224;62513423920934;-9.74;0.91;-0.84;1.66;0.00
225;62513443970982;-9.59;0.02;0.34;1.54;0.00
226;62513463990514;-9.73;-2.22;-0.98;1.67;0.00
227;62513484040563;-9.67;-0.51;-0.59;1.63;0.00
228;62513504090611;-9.70;-0.79;-0.38;1.61;0.00
229;62513524110143;-9.59;1.56;0.96;1.47;0.00
230;62513544099156;-9.73;-0.70;0.04;1.57;0.00
231;62513564118688;-9.77;-0.29;-0.61;1.63;0.00
232;62513584168736;-9.69;-1.72;-0.23;1.59;0.00
233;62513604188268;-9.73;0.25;-0.14;1.59;0.00
234;62513624207799;-9.64;0.09;0.18;1.55;0.00
235;62513644227330;-9.70;0.07;-0.71;1.64;0.00
236;62513664246861;-9.70;-0.21;0.11;1.56;0.00
237;62513684266393;-9.72;-0.59;-0.67;1.64;0.00
238;62513704285924;-9.72;-0.70;-0.50;1.62;0.00
239;62513724305455;-9.70;-0.05;0.06;1.56;0.00
240;62513744355504;-9.66;0.60;0.45;1.52;0.00
241;62513764375035;-9.73;-0.02;-0.10;1.58;0.00
242;62513784425084;-9.71;-0.72;-0.89;1.66;0.00
243;62513804444615;-9.66;-0.22;0.01;1.57;0.00
244;62513824494664;-9.67;0.05;-0.10;1.58;0.00
245;62513844514195;-9.72;-0.15;-0.41;1.61;0.00
246;62513864533727;-9.68;-0.39;-0.02;1.57;0.00
247;62513884583775;-9.72;-0.42;-0.41;1.61;0.00
248;62513904603307;-9.67;-0.01;-0.03;1.57;0.00
249;62513924653356;-9.66;0.07;-0.20;1.59;0.00
250;62513944672887;-9.68;-0.67;-0.02;1.57;0.00
251;62513964722936;-9.64;-0.68;0.08;1.56;0.00
252;62513984742467;-9.71;-0.27;-0.09;1.58;0.00
253;62514004761998;-9.66;0.23;-0.00;1.57;0.00
254;62514024812047;-9.70;-0.23;0.01;1.57;0.00
255;62514044831578;-9.67;-0.25;-0.08;1.58;0.00
256;62514064820592;-9.72;-0.09;-0.58;1.63;0.00
257;62514084840123;-9.73;-0.09;-0.11;1.58;0.00
258;62514104859654;-9.70;-0.63;-0.12;1.58;0.00
259;62514124879186;-9.64;-0.11;-0.10;1.58;0.00
260;62514144929234;-9.66;0.22;0.00;1.57;0.00
261;62514164948766;-9.65;-0.51;-0.37;1.61;0.00
262;62514184968297;-9.67;-0.38;-0.06;1.58;0.00
263;62514205018346;-9.66;0.03;-0.35;1.61;0.00
264;62514225037877;-9.75;-0.53;-0.20;1.59;0.00
265;62514245057408;-9.71;-0.24;-0.62;1.63;0.00
266;62514265107457;-9.73;0.51;0.27;1.54;0.00
267;62514285126988;-9.89;-1.37;-1.21;1.69;0.00
268;62514305177037;-9.72;0.04;1.23;1.44;0.00
269;62514325196568;-10.36;-0.73;-2.47;1.80;0.00
270;62514345246617;-9.42;-0.00;3.37;1.23;0.00
271;62514365266148;-9.53;0.54;-0.09;1.58;0.00
272;62514385316197;-9.76;0.29;0.82;1.49;0.00
273;62514405335729;-9.58;-0.35;0.26;1.54;0.00
274;62514425355260;-9.91;-1.77;-1.44;1.71;0.00
275;62514445344273;-9.59;0.99;0.84;1.48;0.00
276;62514465394322;-9.79;0.11;-1.31;1.70;0.00
277;62514485413854;-9.69;-1.13;0.11;1.56;0.00
278;62514505463902;-9.65;0.52;0.05;1.57;0.00
279;62514525483434;-9.75;-1.00;0.07;1.56;0.00
280;62514545502965;-9.67;0.09;0.31;1.54;0.00
281;62514565522496;-9.66;0.08;0.38;1.53;0.00
282;62514585603063;-9.77;0.02;-0.60;1.63;0.00
283;62514605653111;-9.66;-0.52;0.27;1.54;0.00
284;62514625672643;-9.67;-0.50;-0.29;1.60;0.00
285;62514645692174;-9.70;0.28;-0.38;1.61;0.00
286;62514665742223;-9.67;-0.12;0.07;1.56;0.00
287;62514685761754;-9.69;-0.49;-0.17;1.59;0.00
288;62514705811803;-9.66;-0.23;0.20;1.55;0.00
289;62514725831334;-9.71;0.11;-0.06;1.58;0.00
290;62514745881383;-9.74;-0.56;-0.18;1.59;0.00
291;62514765870397;-9.67;-0.19;-0.08;1.58;0.00
292;62514785950963;-9.69;-0.01;-0.18;1.59;0.00
293;62514805970494;-9.72;-0.63;-0.04;1.57;0.00
294;62514825990025;-9.63;-0.31;-0.02;1.57;0.00
295;62514845979039;-9.70;0.12;0.11;1.56;0.00
296;62514866029088;-9.64;-0.24;0.01;1.57;0.00
297;62514906098668;-9.72;-0.28;-0.17;1.59;0.00
298;62514926118199;-9.70;-0.33;-0.19;1.59;0.00
299;62514946168248;-9.71;0.01;-0.17;1.59;0.00
300;62514966187779;-9.67;-0.11;0.10;1.56;0.00
301;62515006257359;-9.75;0.02;-0.26;1.60;0.00
302;62515026307408;-9.73;0.05;-0.17;1.59;0.00
303;62515046326940;-9.67;-0.28;-0.17;1.59;0.00
304;62515066407506;-9.71;-0.40;-0.17;1.59;0.00
305;62515086457555;-9.69;-0.15;-0.16;1.59;0.00
306;62515106538121;-9.69;0.00;-0.07;1.58;0.00
307;62515126588170;-9.73;0.05;-0.08;1.58;0.00
308;62515146607701;-9.71;-0.48;0.05;1.57;0.00
309;62515166627232;-9.70;-0.28;0.03;1.57;0.00
310;62515186677281;-9.64;0.04;0.13;1.56;0.00
311;62515206757848;-9.68;0.01;0.10;1.56;0.00
312;62515226807897;-9.65;-0.28;0.31;1.54;0.00
313;62515246827428;-9.67;-0.28;0.21;1.55;0.00
314;62515266846959;-9.62;0.09;0.00;1.57;0.00
315;62515286897008;-9.67;-0.16;-0.34;1.61;0.00
316;62515306916539;-9.62;-0.33;-0.14;1.59;0.00
317;62515326936070;-9.64;-0.05;-0.18;1.59;0.00
318;62515346955602;-9.73;-0.06;-0.30;1.60;0.00
319;62515366975133;-9.73;-0.41;-0.78;1.65;0.00
320;62515387025182;-9.64;0.10;-1.24;1.70;0.00
321;62515407105748;-9.72;-0.84;-1.02;1.67;0.00
322;62515427155797;-9.73;0.20;-0.57;1.63;0.00
323;62515447144811;-9.75;-0.53;-0.79;1.65;0.00
324;62515467194859;-9.71;0.02;-0.25;1.60;0.00
325;62515487244908;-9.69;0.10;-0.79;1.65;0.00
326;62515507264440;-9.68;-0.10;-0.73;1.65;0.00
327;62515527283971;-9.63;-0.24;-0.39;1.61;0.00
328;62515547303502;-9.69;-0.47;-0.59;1.63;0.00
329;62515567323033;-9.68;-0.16;-0.24;1.60;0.00
330;62515587373082;-9.67;0.05;-0.26;1.60;0.00
331;62515607392613;-9.69;-0.15;-0.17;1.59;0.00
332;62515627412145;-9.60;-0.40;-0.33;1.61;0.00
333;62515667451207;-9.66;-0.09;-0.29;1.60;0.00
334;62515687470738;-9.71;-0.22;-0.45;1.62;0.00
335;62515727509801;-9.67;-0.17;-0.43;1.62;0.00
336;62515747559850;-9.77;-0.02;-0.49;1.62;0.00
337;62515767579381;-9.64;0.02;-0.46;1.62;0.00
338;62515787598912;-9.65;-0.25;-0.59;1.63;0.00
339;62515807618443;-9.67;-0.43;-0.38;1.61;0.00
340;62515827637975;-9.73;-0.22;-0.54;1.63;0.00
341;62515847657506;-9.73;-0.06;-0.57;1.63;0.00
342;62515867677037;-9.68;-0.10;-0.55;1.63;0.00
343;62515887727086;-9.72;-0.31;-0.47;1.62;0.00
344;62515907716100;-9.68;-0.23;-0.58;1.63;0.00
345;62515927766148;-9.68;-0.11;-0.54;1.63;0.00
346;62515947785680;-9.63;-0.21;-0.40;1.61;0.00
347;62515967805211;-9.68;-0.11;-0.40;1.61;0.00
348;62515987855260;-9.67;0.05;-0.66;1.64;0.00
349;62516007874791;-9.67;-0.17;-0.88;1.66;0.00
350;62516027863805;-9.71;-0.40;-0.94;1.67;0.00
351;62516047913854;-9.64;-0.35;-0.60;1.63;0.00
352;62516067933385;-9.64;-0.03;-0.40;1.61;0.00
353;62516087922398;-9.56;0.13;2.07;1.36;0.00
354;62516107972447;-9.52;0.13;0.66;1.50;0.00
355;62516127991979;-9.61;-0.30;1.49;1.42;0.00
356;62516147980992;-9.77;0.03;-0.32;1.60;0.00
357;62516168000523;-9.72;-0.51;-0.42;1.61;0.00
358;62516188050572;-9.67;-0.54;0.58;1.51;0.00
359;62516208070104;-9.70;-0.09;-0.69;1.64;0.00
360;62516228089635;-9.68;-0.25;0.51;1.52;0.00
361;62516248078648;-9.77;-0.13;-1.06;1.68;0.00
362;62516268128697;-9.63;-0.42;0.44;1.53;0.00
363;62516288148229;-9.70;0.02;-0.53;1.63;0.00
364;62516308167760;-9.65;-0.29;0.34;1.54;0.00
365;62516328187291;-9.68;-0.10;0.05;1.57;0.00
366;62516348237340;-9.67;-0.17;0.04;1.57;0.00
367;62516368256871;-9.67;-0.05;-0.09;1.58;0.00
368;62516388337438;-9.92;-1.10;-2.38;1.80;0.00
369;62516408356969;-9.38;-0.22;1.57;1.41;0.00
370;62516428345982;-9.84;-0.51;-1.62;1.73;0.00
371;62516448396031;-9.70;0.41;1.82;1.39;0.00
372;62516468385045;-9.68;-1.24;-3.16;1.88;0.00
373;62516488435094;-9.37;-0.34;2.91;1.27;0.00
374;62516508454625;-10.33;-0.41;-0.44;1.61;0.00
375;62516528474156;-9.61;0.56;2.32;1.33;0.00
376;62516548524205;-9.66;0.13;-0.46;1.62;0.00
377;62516568513219;-9.81;-0.30;0.20;1.55;0.00
378;62516588563268;-9.71;-0.60;0.32;1.54;0.00
379;62516608552281;-9.77;-0.45;-1.30;1.70;0.00
380;62516628602330;-9.72;-0.06;0.80;1.49;0.00
381;62516648621861;-9.73;-0.15;-0.80;1.65;0.00
382;62516668641393;-9.74;-0.08;0.76;1.49;0.00
383;62516688630406;-9.69;-0.06;-0.24;1.60;0.00
384;62516708649938;-9.64;-0.37;0.66;1.50;0.00
385;62516728669469;-9.78;0.14;-0.35;1.61;0.00
386;62516748719518;-9.62;-0.27;0.36;1.53;0.00
387;62516768739049;-9.74;0.02;-0.35;1.61;0.00
388;62516788789098;-9.66;-0.28;0.09;1.56;0.00
389;62516808808629;-9.66;-0.08;0.03;1.57;0.00
390;62516828828160;-9.69;-0.07;-0.25;1.60;0.00
391;62516848908727;-9.67;-0.45;0.04;1.57;0.00
392;62516868897740;-9.65;-0.31;-0.14;1.59;0.00
393;62516888947789;-9.64;0.11;0.17;1.55;0.00
394;62516908967320;-9.71;0.01;0.10;1.56;0.00
395;62516928986852;-9.74;-0.27;0.28;1.54;0.00
396;62516949006383;-9.72;-0.30;-0.05;1.58;0.00
397;62516968995397;-9.72;0.01;-0.14;1.59;0.00
398;62516989045445;-9.64;-0.29;0.23;1.55;0.00
399;62517009064977;-9.69;-0.06;-0.04;1.57;0.00
400;62517029084508;-9.75;-0.17;0.07;1.56;0.00
401;62517049104039;-9.67;-0.18;-0.00;1.57;0.00
402;62517069093053;-9.71;-0.30;0.03;1.57;0.00
403;62517089112584;-9.67;-0.22;0.07;1.56;0.00
404;62517109132115;-9.69;-0.14;-0.05;1.58;0.00
405;62517129151647;-9.71;-0.12;0.12;1.56;0.00
406;62517169190709;-9.67;-0.14;-0.10;1.58;0.00
407;62517189240758;-9.67;-0.28;0.08;1.56;0.00
408;62517209260289;-9.65;-0.10;0.04;1.57;0.00
409;62517229249303;-9.67;-0.16;-0.05;1.58;0.00
410;62517249299352;-9.71;-0.32;0.00;1.57;0.00
411;62517269379918;-9.72;-0.09;0.13;1.56;0.00
412;62517289399449;-9.73;0.19;0.01;1.57;0.00
413;62517309418981;-9.69;-0.22;-0.05;1.58;0.00
414;62517329469029;-9.69;-0.62;-0.03;1.57;0.00
415;62517349488561;-9.72;0.08;0.11;1.56;0.00
416;62517369508092;-9.69;0.28;0.11;1.56;0.00
417;62517389588658;-9.67;-0.31;0.07;1.56;0.00
418;62517409608190;-9.67;-0.52;-0.15;1.59;0.00
419;62517429658238;-9.67;-0.09;0.04;1.57;0.00
420;62517449708287;-9.71;-0.17;-0.10;1.58;0.00
421;62517469727818;-9.72;-0.19;-0.07;1.58;0.00
422;62517489777867;-9.69;-0.17;0.48;1.52;0.00
423;62517509797398;-9.67;-0.16;0.20;1.55;0.00
424;62517529816930;-9.72;0.01;-0.15;1.59;0.00
425;62517549836461;-9.63;-0.35;-0.05;1.58;0.00
426;62517569855992;-9.70;-0.33;-0.04;1.57;0.00
427;62517589906041;-9.67;0.15;-0.10;1.58;0.00
428;62517609925572;-9.67;0.01;-0.04;1.57;0.00
429;62517629945104;-9.66;-0.43;-0.07;1.58;0.00
430;62517669984166;-9.68;0.19;-0.11;1.58;0.00
431;62517690034215;-9.49;-0.41;0.81;1.49;0.00
432;62517710084264;-9.53;0.35;-0.24;1.60;0.00
433;62517730103795;-9.69;-0.63;-0.40;1.61;0.00
434;62517750153844;-9.71;0.34;-0.34;1.61;0.00
435;62517770203893;-9.73;0.21;-0.43;1.61;0.00
436;62517790223424;-9.70;-0.44;0.23;1.55;0.00
437;62517810242955;-9.65;-0.63;0.38;1.53;0.00
438;62517830262486;-9.70;0.08;0.14;1.56;0.00
439;62517850251500;-9.70;0.17;-0.15;1.59;0.00
440;62517870301549;-9.71;-0.13;-0.21;1.59;0.00
441;62517890321080;-9.74;-0.52;0.19;1.55;0.00
442;62517910371129;-9.71;-0.19;0.19;1.55;0.00
443;62517930360143;-9.70;0.12;0.04;1.57;0.00
444;62517950410191;-9.71;-0.06;-0.08;1.58;0.00
445;62517970460240;-9.64;-0.43;-0.11;1.58;0.00
446;62517990510289;-9.73;-0.26;0.10;1.56;0.00
447;62518010560338;-9.65;0.18;0.09;1.56;0.00
448;62518030579869;-9.70;-0.05;0.09;1.56;0.00
449;62518050599400;-9.68;-0.27;-0.06;1.58;0.00
450;62518070618932;-9.73;-0.34;-0.05;1.58;0.00
451;62518090638463;-9.67;-0.02;-0.00;1.57;0.00
452;62518110657994;-9.66;-0.10;0.02;1.57;0.00
453;62518130677525;-9.71;-0.32;0.05;1.57;0.00
454;62518150697057;-9.67;-0.34;0.00;1.57;0.00
455;62518170716588;-9.69;-0.09;0.03;1.57;0.00
456;62518190736119;-9.67;-0.08;0.01;1.57;0.00
457;62518210755650;-9.68;-0.25;-0.01;1.57;0.00
458;62518230744664;-9.64;-0.21;0.03;1.57;0.00
459;62518250794713;-9.69;-0.11;-0.02;1.57;0.00
460;62518270814244;-9.71;-0.10;0.04;1.57;0.00
