id;time;xs;ys;zs;ac;kurt
109;469400803809;-9.70;-0.05;-0.23;1.59;0.00
110;469420853858;-9.74;-0.12;-0.18;1.59;0.00
111;469440873389;-9.73;-0.11;-0.24;1.60;0.00
112;469480942969;-9.68;0.01;-0.02;1.57;0.00
113;469500962501;-9.85;0.94;1.84;1.39;0.00
114;469541062598;-9.96;0.06;0.23;1.55;0.00
115;469561143165;-9.33;-0.52;0.31;1.54;0.00
116;469581162696;-9.97;-1.54;-2.12;1.78;0.00
117;469601182227;-9.37;-0.21;0.17;1.55;0.00
118;469621201759;-9.56;-1.05;-2.43;1.82;0.00
119;469641221290;-10.23;-0.62;-2.71;1.83;0.00
120;469661301856;-9.52;0.55;-0.45;1.62;0.00
121;469681382423;-9.57;0.15;-0.51;1.62;0.00
122;469701432471;-9.78;-0.43;-0.60;1.63;0.00
123;469721482520;-9.74;-0.07;-0.28;1.60;0.00
124;469741502051;-9.63;-0.25;-0.65;1.64;0.00
125;469761552100;-9.69;-0.26;-0.56;1.63;0.00
126;469781602149;-9.66;-0.12;-0.51;1.62;0.00
127;469801621680;-9.78;0.21;-0.20;1.59;0.00
128;469821641212;-9.76;-0.17;-0.41;1.61;0.00
129;469861741309;-9.70;0.07;-0.53;1.63;0.00
130;469881791358;-9.66;0.26;-0.85;1.66;0.00
131;469901810889;-9.69;0.01;-0.25;1.60;0.00
132;469921830421;-9.65;-0.45;-0.09;1.58;0.00
133;469941849952;-9.75;-0.37;-0.57;1.63;0.00
134;469961900001;-9.70;-0.07;-0.96;1.67;0.00
135;469981919532;-9.70;0.20;-0.06;1.58;0.00
136;470002000098;-9.68;-0.20;-0.39;1.61;0.00
137;470022019630;-9.70;-0.56;-0.28;1.60;0.00
138;470042069678;-9.71;-0.12;-0.44;1.62;0.00
139;470062119727;-9.67;0.24;-0.40;1.61;0.00
140;470082169776;-9.68;-0.20;-0.39;1.61;0.00
141;470102189307;-9.74;-0.38;-0.49;1.62;0.00
142;470122239356;-9.71;-0.07;-0.30;1.60;0.00
143;470142258887;-9.74;0.09;-0.51;1.62;0.00
144;470162278419;-9.64;-0.19;-0.43;1.62;0.00
145;470182267432;-9.77;-0.36;-0.41;1.61;0.00
146;470202347999;-9.69;0.03;-0.38;1.61;0.00
147;470222367530;-9.68;-0.08;-0.38;1.61;0.00
148;470242387061;-9.70;-0.19;-0.46;1.62;0.00
149;470262437110;-9.67;-0.27;-0.46;1.62;0.00
150;470282456641;-9.66;0.04;-0.38;1.61;0.00
151;470302476173;-9.70;-0.02;-0.51;1.62;0.00
152;470322495704;-9.71;-0.30;-0.40;1.61;0.00
153;470342545753;-9.69;-0.18;-0.55;1.63;0.00
154;470362565284;-9.63;0.03;-0.48;1.62;0.00
155;470382554298;-9.67;-0.17;-0.38;1.61;0.00
156;470402604346;-9.74;-0.21;-0.44;1.62;0.00
157;470422623878;-9.68;-0.09;-0.39;1.61;0.00
158;470442612891;-9.71;-0.04;-0.47;1.62;0.00
159;470462662940;-9.68;-0.15;-0.46;1.62;0.00
160;470482712989;-9.71;-0.21;-0.41;1.61;0.00
161;470502732520;-9.69;-0.08;-0.45;1.62;0.00
162;470522782569;-9.70;-0.07;-0.44;1.62;0.00
163;470542802100;-9.67;-0.19;-0.39;1.61;0.00
164;470562852149;-9.71;-0.12;-0.40;1.61;0.00
165;470582902198;-9.70;-0.04;-0.41;1.61;0.00
166;470602921729;-9.68;-0.13;-0.44;1.62;0.00
167;470622910743;-9.70;-0.29;-0.39;1.61;0.00
168;470642960792;-9.67;-0.23;-0.29;1.60;0.00
169;470683030372;-9.70;0.15;-0.59;1.63;0.00
170;470723069434;-9.73;-0.28;-0.47;1.62;0.00
171;470743088966;-9.69;-0.34;-0.85;1.66;0.00
172;470763108497;-9.66;-0.10;-0.53;1.63;0.00
173;470803147559;-9.74;-0.08;-0.70;1.64;0.00
174;470823167091;-9.74;0.03;-0.69;1.64;0.00
175;470843247657;-9.70;-0.06;-0.81;1.65;0.00
176;470863267188;-9.64;-0.35;-1.04;1.68;0.00
177;470883286719;-9.69;-0.72;-1.03;1.68;0.00
178;470903306251;-9.68;0.54;0.02;1.57;0.00
179;470943345313;-9.84;-0.37;0.48;1.52;0.00
180;470963364844;-9.67;-0.25;0.11;1.56;0.00
181;470983445411;-9.67;0.01;-0.36;1.61;0.00
182;471003464942;-9.65;0.13;0.40;1.53;0.00
183;471023484473;-9.63;-0.57;0.08;1.56;0.00
184;471043565040;-9.67;0.28;-0.10;1.58;0.00
185;471063584571;-9.69;-0.07;-0.11;1.58;0.00
186;471083604102;-9.67;-0.09;-0.12;1.58;0.00
187;471103623634;-9.73;-0.19;-0.29;1.60;0.00
188;471123643165;-9.71;-0.22;-0.11;1.58;0.00
