id;time;xs;ys;zs;ac;kurt
104;60645996508773;-9.64;-0.61;-0.61;1.63;0.00
105;60646016589339;-9.62;0.01;-0.30;1.60;0.00
106;60646036608870;-9.77;0.35;0.05;1.57;0.00
107;60646056628402;-9.67;-0.06;-0.85;1.66;0.00
108;60646076647933;-9.80;-0.44;-0.82;1.65;0.00
109;60646096636946;-9.53;-1.37;-0.35;1.61;0.00
110;60646116686995;-9.80;-0.28;-0.27;1.60;0.00
111;60646136706527;-9.59;0.51;0.94;1.47;0.00
112;60646156756575;-9.70;-0.01;-0.92;1.67;0.00
113;60646176806624;-9.61;0.39;0.06;1.56;0.00
114;60646196826155;-9.68;0.11;-0.15;1.59;0.00
115;60646216876204;-9.63;-0.39;0.83;1.48;0.00
116;60646256945784;-9.11;-0.60;-1.08;1.69;0.00
117;60646276965316;-9.66;-0.82;0.09;1.56;0.00
118;60646297015364;-9.56;-0.61;0.11;1.56;0.00
119;60646317034896;-9.98;-1.36;-4.52;1.99;0.00
120;60646337054427;-9.63;0.54;-2.33;1.81;0.00
121;60646357104476;-9.73;0.47;-1.70;1.74;0.00
122;60646377185042;-9.76;-0.02;0.01;1.57;0.00
123;60646397204573;-9.63;-0.99;1.03;1.46;0.00
124;60646417224105;-9.83;-1.51;-1.38;1.71;0.00
125;60646437243636;-9.71;-0.44;-0.34;1.61;0.00
126;60646457263167;-9.64;-0.16;-0.42;1.61;0.00
127;60646477282698;-9.71;-0.16;-1.01;1.67;0.00
128;60646497363265;-9.68;-0.20;-1.18;1.69;0.00
129;60646517382796;-9.62;-0.02;-0.27;1.60;0.00
130;60646537432845;-9.59;-0.84;0.79;1.49;0.00
131;60646557452376;-9.65;-0.63;-0.26;1.60;0.00
132;60646577471907;-9.69;-0.45;-0.50;1.62;0.00
133;60646597491439;-9.66;-0.57;-0.33;1.60;0.00
134;60646617510970;-9.76;-0.82;-1.89;1.76;0.00
135;60646637530501;-9.63;-0.22;-1.11;1.69;0.00
136;60646657550032;-9.63;-0.28;-1.16;1.69;0.00
137;60646677569564;-9.68;-0.08;-0.40;1.61;0.00
138;60646697650130;-9.61;-0.19;-0.04;1.57;0.00
139;60646717669661;-9.64;-0.17;-0.21;1.59;0.00
140;60646737719710;-9.70;-0.31;-0.96;1.67;0.00
141;60646757739241;-9.71;-2.23;-0.66;1.64;0.00
142;60646777758773;-9.67;-0.36;-0.97;1.67;0.00
143;60646797839339;-9.74;-0.26;-1.00;1.67;0.00
144;60646817858870;-9.64;-0.15;-0.46;1.62;0.00
145;60646837878402;-9.71;-0.41;-0.56;1.63;0.00
146;60646857897933;-9.66;-0.62;0.14;1.56;0.00
147;60646877917464;-9.60;-0.66;0.12;1.56;0.00
148;60646897936995;-9.79;-0.33;-1.43;1.72;0.00
149;60646917956527;-9.66;-0.19;-1.33;1.71;0.00
150;60646938006575;-9.73;0.04;-1.45;1.72;0.00
151;60646958026107;-9.09;0.18;-0.51;1.63;0.00
152;60646978106673;-9.79;0.14;-0.02;1.57;0.00
153;60647018145736;-9.99;-0.91;-1.61;1.73;0.00
154;60647038165267;-9.68;-0.61;-0.22;1.59;0.00
155;60647058215316;-9.62;-0.38;-1.02;1.68;0.00
156;60647078265364;-9.67;-0.41;-0.81;1.65;0.00
157;60647098284896;-9.67;-0.40;-0.62;1.63;0.00
158;60647118304427;-9.66;-0.48;-0.67;1.64;0.00
159;60647138323958;-9.67;-0.41;-1.09;1.68;0.00
160;60647158404525;-9.66;-0.55;-1.45;1.72;0.00
161;60647178393538;-9.75;-0.28;-0.70;1.64;0.00
162;60647198382552;-9.67;0.00;-0.29;1.60;0.00
163;60647218463118;-9.72;0.17;-0.54;1.63;0.00
164;60647238482650;-9.68;0.75;-0.30;1.60;0.00
165;60647258502181;-9.64;-0.20;-0.77;1.65;0.00
166;60647278521712;-9.48;-0.65;0.13;1.56;0.00
167;60647298541243;-9.65;-2.32;1.35;1.44;0.00
168;60647318560775;-9.53;0.00;-0.22;1.59;0.00
169;60647338610823;-9.62;1.13;1.04;1.46;0.00
170;60647358660872;-9.68;0.01;-1.69;1.74;0.00
171;60647378680404;-9.66;-0.07;-0.74;1.65;0.00
172;60647398760970;-9.66;-0.63;0.01;1.57;0.00
173;60647418780501;-9.72;-2.24;-3.03;1.87;0.00
174;60647438769515;-9.69;-0.26;-1.06;1.68;0.00
175;60647458850081;-9.64;-0.09;-1.18;1.69;0.00
176;60647478869613;-9.73;-0.14;-1.16;1.69;0.00
177;60647498889144;-9.64;-0.11;-0.57;1.63;0.00
178;60647518969710;-9.68;-0.12;-1.19;1.69;0.00
179;60647538989241;-9.64;-0.54;-1.26;1.70;0.00
180;60647558978255;-9.66;-2.04;0.72;1.50;0.00
181;60647579058821;-9.66;-0.64;0.19;1.55;0.00
182;60647599078353;-9.79;-0.30;-0.94;1.67;0.00
183;60647619097884;-9.75;-0.21;-0.65;1.64;0.00
184;60647639117415;-9.67;0.04;0.07;1.56;0.00
185;60647659197982;-9.60;1.15;1.69;1.40;0.00
186;60647679217513;-9.65;-0.90;0.70;1.50;0.00
187;60647699298079;-9.70;-1.91;1.35;1.44;0.00
188;60647719317611;-9.67;-0.51;-0.74;1.65;0.00
189;60647739337142;-9.74;-0.13;-0.83;1.66;0.00
190;60647759417708;-9.63;0.58;-2.28;1.80;0.00
191;60647779437239;-9.88;-0.68;-5.25;2.06;0.00
192;60647799456771;-9.84;0.10;-1.13;1.69;0.00
193;60647819537337;-9.73;-0.23;-0.07;1.58;0.00
194;60647839556868;-7.68;-0.53;-1.06;1.71;0.00
195;60647859576400;-9.65;-0.90;0.03;1.57;0.00
196;60647879595931;-9.71;-0.56;-0.49;1.62;0.00
197;60647899584945;-9.59;-0.50;-0.20;1.59;0.00
198;60647919634993;-9.74;-0.08;0.17;1.55;0.00
199;60647939654525;-9.58;0.14;0.16;1.55;0.00
200;60647959674056;-9.67;0.03;-0.19;1.59;0.00
201;60647979724105;-9.67;-0.12;-0.22;1.59;0.00
202;60647999774154;-9.63;-0.61;-0.12;1.58;0.00
203;60648019763167;-9.72;-0.51;-0.62;1.63;0.00
204;60648039843734;-9.66;-1.04;-0.26;1.60;0.00
205;60648059863265;-9.65;-0.44;-0.56;1.63;0.00
206;60648079882796;-9.66;-0.24;-1.11;1.69;0.00
207;60648099902327;-9.87;-1.02;-3.22;1.88;0.00
208;60648119921859;-9.86;-0.12;-1.21;1.69;0.00
209;60648139971907;-9.76;-0.00;-1.16;1.69;0.00
210;60648159991439;-9.59;0.38;0.28;1.54;0.00
211;60648180010970;-9.63;-0.43;0.34;1.54;0.00
212;60648200061019;-9.69;-0.75;0.15;1.56;0.00
213;60648220080550;-9.83;-2.11;-2.40;1.81;0.00
214;60648240100081;-9.79;-0.46;-0.54;1.63;0.00
215;60648260089095;-9.69;-0.32;-0.86;1.66;0.00
216;60648280108626;-9.71;-0.27;-1.02;1.68;0.00
217;60648300189193;-9.69;-0.17;-0.48;1.62;0.00
218;60648320208724;-9.71;-0.29;-0.27;1.60;0.00
219;60648340228255;-9.74;-0.37;-0.77;1.65;0.00
220;60648360278304;-9.71;-0.32;-1.05;1.68;0.00
221;60648380267318;-9.65;-0.54;-0.49;1.62;0.00
222;60648400317366;-9.67;-0.41;-0.62;1.63;0.00
223;60648440386946;-9.66;-0.30;-0.91;1.66;0.00
224;60648460406478;-9.69;-0.42;-0.78;1.65;0.00
225;60648500476058;-9.60;-0.44;-0.73;1.65;0.00
226;60648520495589;-9.63;-0.43;-0.79;1.65;0.00
227;60648540545638;-9.65;-0.39;-0.55;1.63;0.00
228;60648560565169;-9.61;-0.44;-0.39;1.61;0.00
229;60648580554183;-9.53;-0.54;-0.01;1.57;0.00
230;60648600604232;-9.31;-0.26;-1.18;1.70;0.00
231;60648620623763;-9.77;-0.58;-1.78;1.75;0.00
232;60648640643294;-9.53;-0.26;-1.18;1.69;0.00
233;60648660693343;-10.02;-0.20;-0.98;1.67;0.00
234;60648680712874;-9.45;-0.63;0.22;1.55;0.00
235;60648700762923;-9.67;-0.34;-0.05;1.58;0.00
236;60648720812972;-9.69;-0.23;-1.16;1.69;0.00
237;60648740832503;-9.68;-0.75;-1.98;1.77;0.00
238;60648760852034;-9.69;-0.33;-1.11;1.68;0.00
239;60648780871566;-9.70;-0.76;0.11;1.56;0.00
240;60648800891097;-9.68;-0.85;-0.43;1.62;0.00
241;60648820941146;-9.19;-0.68;-0.28;1.60;0.00
242;60648840930159;-9.68;-0.23;-0.42;1.61;0.00
243;60648860980208;-9.71;-0.14;-1.00;1.67;0.00
244;60648880999739;-9.72;-0.18;-1.16;1.69;0.00
245;60648921038802;-9.68;-0.11;-1.17;1.69;0.00
246;60648941058333;-9.61;-0.67;0.05;1.57;0.00
247;60648961108382;-9.40;-0.85;0.26;1.54;0.00
248;60648981097396;-9.82;-0.91;-1.96;1.77;0.00
249;60649001116927;-9.70;-0.61;-1.12;1.69;0.00
250;60649021105941;-9.69;-0.51;-0.42;1.61;0.00
251;60649041186507;-9.72;-0.27;-0.72;1.64;0.00
252;60649061206038;-9.73;-0.30;-1.06;1.68;0.00
253;60649081195052;-9.59;-0.40;-0.18;1.59;0.00
254;60649101245101;-9.71;-0.30;-0.94;1.67;0.00
255;60649121264632;-9.67;-0.39;-0.88;1.66;0.00
256;60649141284163;-9.67;-0.47;-0.40;1.61;0.00
257;60649161303695;-9.64;-0.40;-0.68;1.64;0.00
258;60649181323226;-9.54;-0.36;-0.86;1.66;0.00
259;60649201342757;-9.73;-0.40;-0.76;1.65;0.00
260;60649221362288;-9.70;-0.37;-0.89;1.66;0.00
261;60649241381820;-9.65;-0.34;-0.71;1.64;0.00
262;60649261431868;-9.59;-0.62;0.14;1.56;0.00
263;60649281451400;-9.63;-0.41;-1.15;1.69;0.00
264;60649301470931;-9.67;-0.28;-1.16;1.69;0.00
265;60649321490462;-9.61;-0.26;-1.12;1.69;0.00
266;60649341509993;-9.68;-0.73;0.08;1.56;0.00
267;60649361529525;-9.67;-0.71;-0.71;1.64;0.00
268;60649381549056;-9.68;-0.25;-1.17;1.69;0.00
269;60649401568587;-9.68;-0.30;-0.83;1.66;0.00
270;60649421618636;-9.64;-0.11;-0.82;1.66;0.00
271;60649441607650;-9.67;0.09;-0.64;1.64;0.00
272;60649461657698;-9.68;-0.19;-0.37;1.61;0.00
273;60649481677230;-9.67;-0.43;-1.07;1.68;0.00
274;60649501696761;-9.62;-0.70;-0.20;1.59;0.00
275;60649521716292;-9.67;-1.09;-0.70;1.64;0.00
276;60649541735823;-9.62;-0.61;-0.99;1.67;0.00
277;60649561785872;-9.78;-0.39;-0.68;1.64;0.00
278;60649581805404;-9.67;-0.71;-0.29;1.60;0.00
279;60649601824935;-9.76;-0.45;-0.87;1.66;0.00
280;60649621813948;-9.70;0.04;-0.87;1.66;0.00
281;60649641863997;-9.67;-0.55;0.12;1.56;0.00
